product_id,date_anchor,product_code,product_name,family,stock_anchor,seuil_minimum,avg_exit_7d,avg_exit_30d,trend_exit_14d,volatility_exit_30d,entries_14d,exits_14d,days_since_last_entry,stock_to_threshold_ratio,days_cover_estimate,supplier_lead_time_days,current_stock,target_consommation_7d,target_consommation_14d,data_source
6996f32f901f9a143088fabb,2026-01-19,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,135,10,1.1429,0.7333,-0.8571,2.67,0,22,29,13.5,118.125,0,229,0,0,real
6996f32f901f9a143088fabb,2026-01-20,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,135,10,1.1429,0.7333,-0.8571,2.67,0,22,30,13.5,118.125,0,229,0,13,real
6996f32f901f9a143088fabb,2026-01-21,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,135,10,0.4286,0.7333,-2.2857,2.67,0,22,31,13.5,315,0,229,0,13,real
6996f32f901f9a143088fabb,2026-01-22,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,135,10,0.4286,0.7333,-2.2857,2.67,0,22,32,13.5,315,0,229,0,13,real
6996f32f901f9a143088fabb,2026-01-23,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,166,10,0.4286,0.7333,-2.2857,2.67,31,22,0,16.6,387.3333,0,229,0,13,real
6996f32f901f9a143088fabb,2026-01-24,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,166,10,0.4286,0.7333,-2.2857,2.67,31,22,1,16.6,387.3333,0,229,0,13,real
6996f32f901f9a143088fabb,2026-01-25,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,166,10,0.4286,0.7333,-2.2857,2.67,31,22,2,16.6,387.3333,0,229,0,13,real
6996f32f901f9a143088fabb,2026-01-26,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,166,10,0,0.7333,-1.1429,2.67,31,8,3,16.6,1660,0,229,0,13,real
6996f32f901f9a143088fabb,2026-01-27,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,166,10,0,0.7333,-1.1429,2.67,31,8,4,16.6,1660,0,229,13,13,real
6996f32f901f9a143088fabb,2026-01-28,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,166,10,0,0.7333,-0.4286,2.67,31,3,5,16.6,1660,0,229,13,13,real
6996f32f901f9a143088fabb,2026-01-29,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,166,10,0,0.7333,-0.4286,2.67,31,3,6,16.6,1660,0,229,13,13,real
6996f32f901f9a143088fabb,2026-01-30,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,198,10,0,0.7333,-0.4286,2.67,63,3,0,19.8,1980,0,229,13,13,real
6996f32f901f9a143088fabb,2026-01-31,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,198,10,0,0.7333,-0.4286,2.67,63,3,1,19.8,1980,0,229,13,24,real
6996f32f901f9a143088fabb,2026-02-01,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,198,10,0,0.7333,-0.4286,2.67,63,3,2,19.8,1980,0,229,13,24,real
6996f32f901f9a143088fabb,2026-02-02,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,198,10,0,0.7333,0,2.67,63,0,3,19.8,1980,0,229,13,24,real
6996f32f901f9a143088fabb,2026-02-03,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,185,10,1.8571,1.1667,1.8571,3.4553,63,13,4,18.5,99.6154,0,229,0,11,real
6996f32f901f9a143088fabb,2026-02-04,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,185,10,1.8571,1.1667,1.8571,3.4553,63,13,5,18.5,99.6154,0,229,0,11,real
6996f32f901f9a143088fabb,2026-02-05,SEED20260219112534FA0126-0074,Produit Seed 074,gaz,208,10,1.8571,1.1667,1.8571,3.4553,86,13,0,20.8,112,0,229,0,11,real
6996f32f901f9a143088faa1,2025-11-20,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,52,19,1.5714,1.0333,-1.2857,4.0372,21,31,5,2.7368,33.0909,0,72,3,3,real
6996f32f901f9a143088faa1,2025-11-21,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,52,19,1.5714,1.0333,-1.2857,4.0372,21,31,6,2.7368,33.0909,0,72,3,3,real
6996f32f901f9a143088faa1,2025-11-22,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,52,19,0,1.0333,-4.4286,4.0372,21,31,7,2.7368,520,0,72,3,3,real
6996f32f901f9a143088faa1,2025-11-23,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,49,19,0.4286,1.1333,-4,4.0475,21,34,8,2.5789,114.3333,0,72,0,0,real
6996f32f901f9a143088faa1,2025-11-24,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,49,19,0.4286,1.1333,-1.1429,4.0475,21,14,9,2.5789,114.3333,0,72,0,8,real
6996f32f901f9a143088faa1,2025-11-25,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,49,19,0.4286,1.1333,-1.1429,4.0475,21,14,10,2.5789,114.3333,0,72,0,8,real
6996f32f901f9a143088faa1,2025-11-26,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,49,19,0.4286,1.1333,-1.1429,4.0475,21,14,11,2.5789,114.3333,0,72,0,8,real
6996f32f901f9a143088faa1,2025-11-27,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,49,19,0.4286,1.1333,-1.1429,4.0475,21,14,12,2.5789,114.3333,0,72,0,21,real
6996f32f901f9a143088faa1,2025-11-28,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,49,19,0.4286,1.1333,-1.1429,4.0475,21,14,13,2.5789,114.3333,0,72,0,21,real
6996f32f901f9a143088faa1,2025-11-29,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,49,19,0.4286,1.1333,0.4286,4.0475,0,3,14,2.5789,114.3333,0,72,0,21,real
6996f32f901f9a143088faa1,2025-11-30,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,49,19,0,1.1333,-0.4286,4.0475,0,3,15,2.5789,490,0,72,0,21,real
6996f32f901f9a143088faa1,2025-12-01,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,49,19,0,1.1333,-0.4286,4.0475,0,3,16,2.5789,490,0,72,8,21,real
6996f32f901f9a143088faa1,2025-12-02,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,49,19,0,1.1333,-0.4286,4.0475,0,3,17,2.5789,490,0,72,8,21,real
6996f32f901f9a143088faa1,2025-12-03,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,49,19,0,1.1333,-0.4286,4.0475,0,3,18,2.5789,490,0,72,8,21,real
6996f32f901f9a143088faa1,2025-12-04,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,49,19,0,1.1333,-0.4286,4.0475,0,3,19,2.5789,490,0,72,21,21,real
6996f32f901f9a143088faa1,2025-12-05,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,49,19,0,1.1333,-0.4286,4.0475,0,3,20,2.5789,490,0,72,21,21,real
6996f32f901f9a143088faa1,2025-12-06,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,58,19,0,1.1333,-0.4286,4.0475,9,3,0,3.0526,580,0,72,21,21,real
6996f32f901f9a143088faa1,2025-12-07,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,58,19,0,1.1333,0,4.0475,9,0,1,3.0526,580,0,72,21,21,real
6996f32f901f9a143088faa1,2025-12-08,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,50,19,1.1429,1.4,1.1429,4.2237,9,8,2,2.6316,43.75,0,72,13,28,real
6996f32f901f9a143088faa1,2025-12-09,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,50,19,1.1429,1.4,1.1429,4.2237,9,8,3,2.6316,43.75,0,72,13,28,real
6996f32f901f9a143088faa1,2025-12-10,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,50,19,1.1429,0.7333,1.1429,2.4349,9,8,4,2.6316,43.75,0,72,13,28,real
6996f32f901f9a143088faa1,2025-12-11,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,37,19,3,1.1667,3,3.277,9,21,5,1.9474,12.3333,0,72,0,15,real
6996f32f901f9a143088faa1,2025-12-12,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,37,19,3,1.1667,3,3.277,9,21,6,1.9474,12.3333,0,72,0,15,real
6996f32f901f9a143088faa1,2025-12-13,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,37,19,3,1.1667,3,3.277,9,21,7,1.9474,12.3333,0,72,0,15,real
6996f32f901f9a143088faa1,2025-12-14,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,37,19,3,1.1667,3,3.277,9,21,8,1.9474,12.3333,0,72,0,15,real
6996f32f901f9a143088faa1,2025-12-15,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,37,19,1.8571,0.8,0.7143,2.7252,9,21,9,1.9474,19.9231,0,72,15,15,real
6996f32f901f9a143088faa1,2025-12-16,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,75,19,1.8571,0.8,0.7143,2.7252,47,21,0,3.9474,40.3846,0,72,15,15,real
6996f32f901f9a143088faa1,2025-12-17,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,75,19,1.8571,0.8,0.7143,2.7252,47,21,1,3.9474,40.3846,0,72,15,15,real
6996f32f901f9a143088faa1,2025-12-18,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,75,19,0,0.8,-3,2.7252,47,21,2,3.9474,750,0,72,15,15,real
6996f32f901f9a143088faa1,2025-12-19,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,75,19,0,0.8,-3,2.7252,47,21,3,3.9474,750,0,72,15,15,real
6996f32f901f9a143088faa1,2025-12-20,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,75,19,0,0.8,-3,2.7252,38,21,4,3.9474,750,0,72,15,15,real
6996f32f901f9a143088faa1,2025-12-21,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,75,19,0,0.8,-3,2.7252,38,21,5,3.9474,750,0,72,15,15,real
6996f32f901f9a143088faa1,2025-12-22,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,2.1429,1.3,0.2857,3.7251,38,28,6,3.1579,28,0,72,0,0,real
6996f32f901f9a143088faa1,2025-12-23,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,2.1429,1.2,0.2857,3.7184,38,28,7,3.1579,28,0,72,0,0,real
6996f32f901f9a143088faa1,2025-12-24,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,2.1429,1.2,0.2857,3.7184,38,28,8,3.1579,28,0,72,0,0,real
6996f32f901f9a143088faa1,2025-12-25,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,2.1429,1.2,2.1429,3.7184,38,15,9,3.1579,28,0,72,0,0,real
6996f32f901f9a143088faa1,2025-12-26,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,2.1429,1.2,2.1429,3.7184,38,15,10,3.1579,28,0,72,0,13,real
6996f32f901f9a143088faa1,2025-12-27,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,2.1429,1.2,2.1429,3.7184,38,15,11,3.1579,28,0,72,0,13,real
6996f32f901f9a143088faa1,2025-12-28,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,2.1429,1.2,2.1429,3.7184,38,15,12,3.1579,28,0,72,0,13,real
6996f32f901f9a143088faa1,2025-12-29,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,0,1.2,-2.1429,3.7184,38,15,13,3.1579,600,0,72,0,13,real
6996f32f901f9a143088faa1,2025-12-30,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,0,1.2,-2.1429,3.7184,0,15,14,3.1579,600,0,72,0,13,real
6996f32f901f9a143088faa1,2025-12-31,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,0,1.2,-2.1429,3.7184,0,15,15,3.1579,600,0,72,0,13,real
6996f32f901f9a143088faa1,2026-01-01,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,0,1.2,-2.1429,3.7184,0,15,16,3.1579,600,0,72,0,13,real
6996f32f901f9a143088faa1,2026-01-02,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,0,1.2,-2.1429,3.7184,0,15,17,3.1579,600,0,72,13,13,real
6996f32f901f9a143088faa1,2026-01-03,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,0,1.2,-2.1429,3.7184,0,15,18,3.1579,600,0,72,13,13,real
6996f32f901f9a143088faa1,2026-01-04,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,0,1.2,-2.1429,3.7184,0,15,19,3.1579,600,0,72,13,13,real
6996f32f901f9a143088faa1,2026-01-05,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,0,1.2,0,3.7184,0,0,20,3.1579,600,0,72,13,13,real
6996f32f901f9a143088faa1,2026-01-06,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,0,1.2,0,3.7184,0,0,21,3.1579,600,0,72,13,13,real
6996f32f901f9a143088faa1,2026-01-07,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,0,0.9333,0,3.5017,0,0,22,3.1579,600,0,72,13,13,real
6996f32f901f9a143088faa1,2026-01-08,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,60,19,0,0.9333,0,3.5017,0,0,23,3.1579,600,0,72,13,13,real
6996f32f901f9a143088faa1,2026-01-09,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,47,19,1.8571,1.3667,1.8571,4.1108,0,13,24,2.4737,25.3077,0,72,0,0,real
6996f32f901f9a143088faa1,2026-01-10,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,47,19,1.8571,0.9333,1.8571,3.5017,0,13,25,2.4737,25.3077,0,72,0,0,real
6996f32f901f9a143088faa1,2026-01-11,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,47,19,1.8571,0.9333,1.8571,3.5017,0,13,26,2.4737,25.3077,0,72,0,0,real
6996f32f901f9a143088faa1,2026-01-12,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,47,19,1.8571,0.9333,1.8571,3.5017,0,13,27,2.4737,25.3077,0,72,0,16,real
6996f32f901f9a143088faa1,2026-01-13,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,47,19,1.8571,0.9333,1.8571,3.5017,0,13,28,2.4737,25.3077,0,72,0,16,real
6996f32f901f9a143088faa1,2026-01-14,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,78,19,1.8571,0.9333,1.8571,3.5017,31,13,0,4.1053,42,0,72,0,16,real
6996f32f901f9a143088faa1,2026-01-15,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,78,19,1.8571,0.9333,1.8571,3.5017,31,13,1,4.1053,42,0,72,0,16,real
6996f32f901f9a143088faa1,2026-01-16,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,78,19,0,0.9333,-1.8571,3.5017,31,13,2,4.1053,780,0,72,0,30,real
6996f32f901f9a143088faa1,2026-01-17,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,78,19,0,0.9333,-1.8571,3.5017,31,13,3,4.1053,780,0,72,0,30,real
6996f32f901f9a143088faa1,2026-01-18,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,78,19,0,0.9333,-1.8571,3.5017,31,13,4,4.1053,780,0,72,0,30,real
6996f32f901f9a143088faa1,2026-01-19,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,78,19,0,0.9333,-1.8571,3.5017,31,13,5,4.1053,780,0,72,16,30,real
6996f32f901f9a143088faa1,2026-01-20,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,78,19,0,0.9333,-1.8571,3.5017,31,13,6,4.1053,780,0,72,16,30,real
6996f32f901f9a143088faa1,2026-01-21,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,78,19,0,0.4333,-1.8571,2.3336,31,13,7,4.1053,780,0,72,16,30,real
6996f32f901f9a143088faa1,2026-01-22,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,78,19,0,0.4333,-1.8571,2.3336,31,13,8,4.1053,780,0,72,16,30,real
6996f32f901f9a143088faa1,2026-01-23,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,78,19,0,0.4333,0,2.3336,31,0,9,4.1053,780,0,72,30,30,real
6996f32f901f9a143088faa1,2026-01-24,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,78,19,0,0.4333,0,2.3336,31,0,10,4.1053,780,0,72,30,30,real
6996f32f901f9a143088faa1,2026-01-25,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,78,19,0,0.4333,0,2.3336,31,0,11,4.1053,780,0,72,30,30,real
6996f32f901f9a143088faa1,2026-01-26,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,62,19,2.2857,0.9667,2.2857,3.6376,31,16,12,3.2632,27.125,0,72,14,14,real
6996f32f901f9a143088faa1,2026-01-27,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,62,19,2.2857,0.9667,2.2857,3.6376,31,16,13,3.2632,27.125,0,72,14,14,real
6996f32f901f9a143088faa1,2026-01-28,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,62,19,2.2857,0.9667,2.2857,3.6376,0,16,14,3.2632,27.125,0,72,14,14,real
6996f32f901f9a143088faa1,2026-01-29,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,86,19,2.2857,0.9667,2.2857,3.6376,24,16,0,4.5263,37.625,0,72,14,14,real
6996f32f901f9a143088faa1,2026-01-30,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,72,19,4.2857,1.4333,4.2857,4.318,24,30,1,3.7895,16.8,0,72,0,0,real
6996f32f901f9a143088faa1,2026-01-31,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,72,19,4.2857,1.4333,4.2857,4.318,24,30,2,3.7895,16.8,0,72,0,0,real
6996f32f901f9a143088faa1,2026-02-01,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,72,19,4.2857,1.4333,4.2857,4.318,24,30,3,3.7895,16.8,0,72,0,0,real
6996f32f901f9a143088faa1,2026-02-02,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,72,19,2,1.4333,-0.2857,4.318,24,30,4,3.7895,36,0,72,0,0,real
6996f32f901f9a143088faa1,2026-02-03,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,72,19,2,1.4333,-0.2857,4.318,24,30,5,3.7895,36,0,72,0,0,real
6996f32f901f9a143088faa1,2026-02-04,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,72,19,2,1.4333,-0.2857,4.318,24,30,6,3.7895,36,0,72,0,0,real
6996f32f901f9a143088faa1,2026-02-05,SEED20260219112534FA0126-0048,Produit Seed 048,consommable_informatique,72,19,2,1.4333,-0.2857,4.318,24,30,7,3.7895,36,0,72,0,0,real
6996f32f901f9a143088faa8,2025-11-20,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,142,9,0,0.6667,0,3.5901,105,0,3,15.7778,1420,0,92,10,10,real
6996f32f901f9a143088faa8,2025-11-21,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,142,9,0,0.6667,0,3.5901,105,0,4,15.7778,1420,0,92,10,10,real
6996f32f901f9a143088faa8,2025-11-22,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,142,9,0,0.6667,0,3.5901,105,0,5,15.7778,1420,0,92,10,10,real
6996f32f901f9a143088faa8,2025-11-23,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,1.4286,1,1.4286,3.9581,67,10,6,14.6667,92.4,0,92,0,0,real
6996f32f901f9a143088faa8,2025-11-24,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,1.4286,1,1.4286,3.9581,67,10,7,14.6667,92.4,0,92,0,0,real
6996f32f901f9a143088faa8,2025-11-25,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,1.4286,1,1.4286,3.9581,40,10,8,14.6667,92.4,0,92,0,0,real
6996f32f901f9a143088faa8,2025-11-26,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,1.4286,1,1.4286,3.9581,40,10,9,14.6667,92.4,0,92,0,0,real
6996f32f901f9a143088faa8,2025-11-27,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,1.4286,1,1.4286,3.9581,40,10,10,14.6667,92.4,0,92,0,0,real
6996f32f901f9a143088faa8,2025-11-28,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,1.4286,1,1.4286,3.9581,40,10,11,14.6667,92.4,0,92,0,0,real
6996f32f901f9a143088faa8,2025-11-29,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,1.4286,1,1.4286,3.9581,40,10,12,14.6667,92.4,0,92,0,0,real
6996f32f901f9a143088faa8,2025-11-30,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,1,-1.4286,3.9581,40,10,13,14.6667,1320,0,92,0,0,real
6996f32f901f9a143088faa8,2025-12-01,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,1,-1.4286,3.9581,0,10,14,14.6667,1320,0,92,0,13,real
6996f32f901f9a143088faa8,2025-12-02,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,1,-1.4286,3.9581,0,10,15,14.6667,1320,0,92,0,13,real
6996f32f901f9a143088faa8,2025-12-03,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,1,-1.4286,3.9581,0,10,16,14.6667,1320,0,92,0,13,real
6996f32f901f9a143088faa8,2025-12-04,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,1,-1.4286,3.9581,0,10,17,14.6667,1320,0,92,0,13,real
6996f32f901f9a143088faa8,2025-12-05,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,1,-1.4286,3.9581,0,10,18,14.6667,1320,0,92,0,13,real
6996f32f901f9a143088faa8,2025-12-06,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,0.3333,-1.4286,1.7951,0,10,19,14.6667,1320,0,92,0,13,real
6996f32f901f9a143088faa8,2025-12-07,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,0.3333,0,1.7951,0,0,20,14.6667,1320,0,92,0,13,real
6996f32f901f9a143088faa8,2025-12-08,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,0.3333,0,1.7951,0,0,21,14.6667,1320,0,92,13,13,real
6996f32f901f9a143088faa8,2025-12-09,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,0.3333,0,1.7951,0,0,22,14.6667,1320,0,92,13,13,real
6996f32f901f9a143088faa8,2025-12-10,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,0.3333,0,1.7951,0,0,23,14.6667,1320,0,92,13,13,real
6996f32f901f9a143088faa8,2025-12-11,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,0.3333,0,1.7951,0,0,24,14.6667,1320,0,92,13,20,real
6996f32f901f9a143088faa8,2025-12-12,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,0.3333,0,1.7951,0,0,25,14.6667,1320,0,92,13,20,real
6996f32f901f9a143088faa8,2025-12-13,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,0.3333,0,1.7951,0,0,26,14.6667,1320,0,92,13,37,real
6996f32f901f9a143088faa8,2025-12-14,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,132,9,0,0.3333,0,1.7951,0,0,27,14.6667,1320,0,92,13,37,real
6996f32f901f9a143088faa8,2025-12-15,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,119,9,1.8571,0.7667,1.8571,2.8946,0,13,28,13.2222,64.0769,0,92,0,24,real
6996f32f901f9a143088faa8,2025-12-16,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,119,9,1.8571,0.7667,1.8571,2.8946,0,13,29,13.2222,64.0769,0,92,0,36,real
6996f32f901f9a143088faa8,2025-12-17,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,119,9,1.8571,0.7667,1.8571,2.8946,0,13,30,13.2222,64.0769,0,92,0,36,real
6996f32f901f9a143088faa8,2025-12-18,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,119,9,1.8571,0.7667,1.8571,2.8946,0,13,31,13.2222,64.0769,0,92,7,36,real
6996f32f901f9a143088faa8,2025-12-19,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,119,9,1.8571,0.7667,1.8571,2.8946,0,13,32,13.2222,64.0769,0,92,7,36,real
6996f32f901f9a143088faa8,2025-12-20,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,119,9,1.8571,0.7667,1.8571,2.8946,0,13,33,13.2222,64.0769,0,92,24,36,real
6996f32f901f9a143088faa8,2025-12-21,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,119,9,1.8571,0.7667,1.8571,2.8946,0,13,34,13.2222,64.0769,0,92,24,36,real
6996f32f901f9a143088faa8,2025-12-22,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,119,9,0,0.7667,-1.8571,2.8946,0,13,35,13.2222,1190,0,92,24,36,real
6996f32f901f9a143088faa8,2025-12-23,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,119,9,0,0.4333,-1.8571,2.3336,0,13,36,13.2222,1190,0,92,36,36,real
6996f32f901f9a143088faa8,2025-12-24,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,119,9,0,0.4333,-1.8571,2.3336,0,13,37,13.2222,1190,0,92,36,36,real
6996f32f901f9a143088faa8,2025-12-25,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,150,9,1,0.6667,-0.8571,2.6119,38,20,0,16.6667,150,0,92,29,29,real
6996f32f901f9a143088faa8,2025-12-26,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,150,9,1,0.6667,-0.8571,2.6119,38,20,1,16.6667,150,0,92,29,29,real
6996f32f901f9a143088faa8,2025-12-27,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,133,9,3.4286,1.2333,1.5714,3.9216,38,37,2,14.7778,38.7917,0,92,12,12,real
6996f32f901f9a143088faa8,2025-12-28,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,133,9,3.4286,1.2333,1.5714,3.9216,38,37,3,14.7778,38.7917,0,92,12,12,real
6996f32f901f9a143088faa8,2025-12-29,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,133,9,3.4286,1.2333,3.4286,3.9216,38,24,4,14.7778,38.7917,0,92,12,12,real
6996f32f901f9a143088faa8,2025-12-30,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,121,9,5.1429,1.6333,5.1429,4.3626,38,36,5,13.4444,23.5278,0,92,0,0,real
6996f32f901f9a143088faa8,2025-12-31,SEED20260219112534FA0126-0055,Produit Seed 055,consommable_informatique,121,9,5.1429,1.6333,5.1429,4.3626,38,36,6,13.4444,23.5278,0,92,0,0,real
